rating,comment
negative,đẹp hơi cay Mình nhận về đầy đủ nhưng mà thẻ cào như mình đã nói ở video thì đó là 1 cái vấn đề shop sửa giúp mình nhé mình khiếu nại cái này bạn có thể nghĩ cho người khác được ko làm như thế bạn ko nghĩ đến lương tâm à hay chỉ nghĩ đến doanh thu bình thường những bình luận này shop có thể tránh né và ko quan tâm nhưng mình mong shop nghĩ đến mọi người và sửa chữa lỗi sai
negative,đẹp tạm ổn Cân đo đong đếm ko hề đều ăn hết hộp kia mà bánh còn 1 đống
negative,đóng gói chắc chắn bơ béo khá đc Tém hàng phi có sỏi rất nhiều bánh tráng thật sự rất cứng thật thất vọng về shop
negative,đóng gói đẹp bột nhạt
negative,đóng gói kĩ gửi nhầm vị rồi shop ạ không ngon 
negative,Đóng gói ổn áp Mặc dù t là 1ng ăn mặn rồi đó mà thấy nem nướng hơi mặn thiệt nha 
negative,đóng gói thiếu cẩn thận bthuong đóng hàng thiếu cẩn thận đồ ăn bị ngấm nước mưa nhưng khách ib yêu cầu giải quyết thì khất hết lần này đến lần khác 34 ngày vẫn chưa giải quyết được dịch vụ tệ mình mua mấy lần khác thì k sao lần này bị như vậy thì cứ lờ đi à note thêm là giao hàng cực kì lâu
negative,đống không tốt Độ tuổi sử dụng 1 ngày tệ Quá tệ
negative,đúng như ảnh ngon hành tép hơi nhiều sạn
negative,đúng nhưng hàng không đủ thơm ngon Mình mua lần này lần thứ 3 rồi mà shop giao tiếp nt nhân viên bảo phải quay clip cũng vì mình tin tưởng shop tưởng là shop uy tín nên mới không quay clip ai ngờ kiểm tra đóng thiếu hàng mở ra thiếu 2 gói shop bà Tuyết vậy mà có trường hợp này đúng là không chuyên nghiệp chút nào thật mất niềm tin 
negative,dung voi mieu ta Mùi hương hoá học rất là đậm xộc vào mũi mùi gia vị Gia vị ngọt đúng kiểu đường hoá học
negative,đúng Độ tuổi sử dụng mới dùng đã bị rè âm thanh ko rõ quá tệ ko nên mua nha Mình đọc đánh giá cứ ngỡ là tốt nhưng ko như mong đợi Hàng giao nhanh đúng mẫu mã nhưng chất lương rất tệ nha loa bị rè nghe ko rõ mặc dù mình đã giảm âm thanh nhưng loa vẫn rè đúng là tiền nào của đấy ko nên mua nha mn 
negative,đúng đúng Bt quá ít
negative,được ổn Con em mình lỡ đem bỏ bơ vào tủ lạnh khi biết thì mình đã lấy ra và nó bị đông cứng mặc dù để ngăn mát nhưng khi để tan ra thì chỉ thấy toàn là NƯỚC bơ thì có mùi rất lạ ai mua rồi thì thử kiểm tra xem 
negative,giao đồ hết hạn ai mà ăn Ngon như mà Giao đồ hết hạn thì chịu r shop ạ
negative,giao màu ngẫu nhiên Độ tuổi sử dụng tất cả phu hợp với giá tiền 41k nên cũng ko đòi hỏi nhiều Nhưng nút chuyển nhạc với nút tua và nút tăng âm lượng đều cùng trong cái nút tròn này sử dụng rất bất tiện chưa kể tắt nhạc còn có tiếng rè phải bật to với nghe rõ
negative,giống tạm hủ hành phi rất bé mua shop khác thêm 20k là mua dc 1 hủ bơ và hành phi to gấp 3 rồi nha Không rcm mọi người mua nha Hình ảnh mang tính chất nhận xu 
negative,gói hàng không cẩn thận bánh tráng sượng trân không giống bánh tráng phơi sương chút nào Giao hàng thiếu cho khách Đặt combo 520g mà ko thấy chai nước sốt nào hết Nói chung là dở ẹt ít bánh Không nên mua
negative,hàng giao thì lâu cayyyy k ngon lắm
negative,hút chân ko bánh tráng hơi cứng để lâu là nó khô lại và có thể bẻ thanhf vụn đc lun ăn vào t bị đau răng lun bách tráng cũng ko nhiều nên chỉ ăn đc 1 lúc lại thèm Muối tép hành phi ngon Bơ nhạt vị Nói chung là tiền nào của lấy Còn ai muốn ăn ngon thì mua sp trên 50k thì sẽ chất lượng hơn
negative,ít bánh tráng bth
negative,ít bơ đc 5 miếng bánh tránh
negative,ít còn hôi ko ngon dở
negative,ít vãi ko ngon lám Cái j cũng ít cả ko giống trên màn hình
negative,ít bình thg Ăn cs cát nha mn
negative,k nhận đc hàng k bt Không nhận được hàng dịch vụ bán tệ giao hàng như cứt
negative,không đẹp mắt không ngon
negative,không đúng như đặt hàng Tôi đâu có mua cái này tôi mua gói nem nước Phên mà mua 10 tặng 1 chứ tôi đâu có mua cái này mà gửi cái này Giao thì lâu nà còn giao k đúng 
negative,không giống bth dai Không giống như trên ảnh hộp rất nhỏ bánh thì khó gỡ dai
negative,ko chuẩn ko ngon Giao hàng thiếu
negative,ko có nhãng hiệu CẢNH BÁO BÁNH MỐC ĂN VÀO UNG THƯ BÁNH MỐC CÁC BẠN ƠI ĐỪNG MUA Ko thấy nhãn mác gì ăn mà màu ko ko biết mốc hay ko Sợ bánh mốc vì thấy đốm trắng loang loang y rằng mở mấy cục bánh thấy màu trắng trắng ƯỚP MÙI TÔM ĐẬM NHƯNG VẪN HÔI MỐC RÌNH MỐC LÈ trắng bốc buôn bán thất đức quá bánh kiểu này ăn ung thư chết huhu lỡ ăn quá chừng rồi sợ quá
negative,ko giống ảnh ít khô gà Rất nhạt ít ra vị nên mua loại khác nha mọi ng
negative,ko ngon sản phẩm rất lừa mn ko nên mua phí tiền lắm hương vị chán lắm nói chung là nên mua shop khác
negative,Máy bay không bay được lởm hết sức cánh quạt không hề quay nhìn như hàng mã 
negative,méo mó Độ tuổi sử dụng cx đc bay lên đc nhưng hạ cách ko đc điều khiển có cx như ko nói chung là tệ
negative,mn đừg mua Shop k uy tín đặt 500g giao 300g lần v là mất tiền nhiềuaf đc cs 300g trc đặt trên tik tok đặt lá dứa t phô mai tôm hành là s
negative,móp hết ngon nhân viên ko nhiệt tình
negative,móp méo hết Hộp móp méo giao hàng lâu
negative,móp méo rớt mất hũ hành phi tép có thể là trong lúc vận chuyển hàng ăn ko thấy hành phi tép rất béo và dai và bánh bị giòn
negative,n no no no no no ổn Mỗi lần thèm ăn vặt thì quá shop mua ăn ok ủng hộ từ lớp 12 tới h r mà đơn này thất vọng quá Trọng lượng thiếu thôi nghĩ mình xu đi h cho shop này delete khỏi list shop yêu thích của mình
negative,nhìn trong hình to ngoài đời có tí à
negative,nó kh đúng theo iu cầu
negative,ok socola Mình ăn thấy socola nó giả giả lại còn hơi chua chua mặn tưởng ngon ai dè ăn như đấm vào mồm 
negative,ổn ăn cũng được Giao thiếu hàng shop bảo liên hệ shop để shop hoàn tiền nhưng shop rep được một lần rồi im bặt luôn ko thèm rep nữa shop làm ăn kì cục quá
negative,phơi sương quá ít đc 6 cuốn Mọi thứ đều ok trừ bánh tráng phơi sương ghi 500gr gửi về đúng 200gr cả phơi sương cả bơ cả muối hành phi Đã kiên nhẫn nhắn shop 1 ngày mà không phản hồi Về tức giã man tính ra được 6 lá bánh phơi sương
negative,phơi sương tạm bơ lạc béo ăn lấu xíu có vị mặn hành phi thì nhạt nhòa nchug cũng tạm được mua về ăn vui miệng
negative,rất ít bánh tráng
negative,sai ko lên tiếng Sai mầu ko lên tiếng
negative,tạm ổn tồi tệ Sạc 1h bật lên không thèm quay luôn Giá rẻ nên lười hoàn
negative,tạm ổn ngon nhưng bánh tráng dai thế hết hạn sử dụng à
negative,tạm tạm Giao dây sạc ko đúng với máy bay làm t bay thêm mấy chục mua cái dây
negative,tệ Kẹp mi cong mà bé kinh người tay cầm thì to hơn cả phần trên để kẹp đầu bé hơn đits phần đầu bé lắm rất khó kẹp nhé lần đầu dùng cái kẹp mi chán như vậy rcm không nên mua 
negative,The tê Ko có thì em cũng không a di đát kỷ lục thế thì e cầm đi cho nhanh lên đi chơi với bạn em có con nào trực tiếp với em đi làm về ghé lấy đồ cho con nào trực chiến tầm mấy mấy hôm nào về việt trì rồi em ơi chị đi học à à a ạ à ạ em
negative,toàn bộ bằng nhựa điều khiển chỉ có chức năng tắt và bật ko rẻ phải trái dc nha đặt màu đỏ ship màu đen ko nên mua mọi người nhé 
negative,túi ni lông nhạt toẹt không hài lòng về lần mua này bánh tráng thì nhạt để ở trong cái túi còn bị hở giao mấy ngày không biết ăn có bị lms ko làm ăn chán quá
negative,vị phô mai sa tê Shop gửi hàng lâu hàng đặt phô mai sa tê gửi về bánh tráng miếng tôm
negative,xấu dở Bánh tráng dở lắm lun mik khuyên đừng nên mua nha ko thì ải chỉa đóa lời chân thành mik mún gửi đến các bn
negative,y hinh toàn đường hoá học với ngũ vị hương Thực sự cứ xem tik tok cho lắm rồi đi mua của bà tuyết này Ăn xong dở kinh hoàng ngọt toàn đường hoá học với dầu mỡ phẩm màu các kiểu ko tốt cho sức khoẻ Ăn một lần rồi chia tay nhé ăn 1 lần muốn ngất vì dầu
negative,Bảo đã giao mà t đã thấy đơn hàng mẹ gì đâu
negative,Bảo giao thùng mà đưa 1 bọc này đã vậy còn thiếu khẩu trang nữa chán chả muốn nói gì Làm ăn kiểu này haizz
negative,Bảo giấy loại 1 thung to mà về chất giấy chán thôi rồi rẻ tiền chỉ đc vậy thôi
negative,Bảo gửi mà ko thấy hàng
negative,Bảo là sạc nhanh mà đúng là sạc hàng fake
negative,Bảo là xịt thơm miệng nhưng mùi rất hôi và khó chịu mình khuyên mọi người ko nên mua ạ Có khi dùng còn ảnh hưởng tới sức khỏe ạ Mik có hỏi shop nhưng shop ko phản hồi
negative,Bật khongg sáng Chất lượng sản phẩm kém
negative,Bật ko nên đồng hồ hỏng à
negative,Bật lên dựt dc 1 2 cái song ngủm Quá tệ Nếu có không sao thì chấm 0 sao 
negative,Bật lên ko đc nhắn với shop ko trả lời 1 câu nào ko nên mua nhee 
negative,Bật mãi không lên
negative,Bật nguồn chọn chế độ có 1 chiếc đèn ngủ ko hơn ko kém 
negative,Bật thì đc nhưng không tắt đc tại bật nên là cái công tác tụt xuống Không nên mua nha nn
negative,Bay đéo đc điều khiển như cái con cặc địt mẹ mô tả xaolol
negative,Bây giờ còn có thể loại ship ntn nữa cho nghỉ luôn đi đơn 3k là k ship là sao đề nghị cho nghỉ
negative,Bây giờ mở kh lên sạc kh vô thì chịu
negative,bay một lúc rơi cái là nó chập ko quay luôn
negative,Bây ơi bây giá rẻ nhưng không ngon ăn nha tao chưa thấy nó toả ra được tí mùi hương nào chê
negative,Bé hơn ngắn hơn màn không vừa 11 6 1 mà loại này 5 8 không vừa gì cả mất công bóc miếng cũ
negative,Bé quá nhìn hình cứ tưởng to lần sau đừng treo đầu dê bán thịt chó nhé
negative,Bên ngoài màu móng rất xấu Giao hàng phải đến 2 tuần mới đến nơi
negative,Benefits tệ Usage Experience tệ Móng bị rớt nơ vài móng bị bể Gói hàng sơ sài 
negative,Bị đức với sát hết dây thù như khô gà
negative,Bị gãy và méo hết kg thể chấp nhận được
negative,Bị gỉ sét hộp bị mở ra giống bị tráo đổi Và đừng nói đổi trả vì tôi ko có thời gian
negative,Bị giao thiếu nên ko nhận được hàng
negative,Bị giật điện hơi thất vọng mà vs cái giá đấy thì chấp nhận thôi
negative,bị giật tê hết cả người k dám dụng tới lần 2 bỏ lun
negative,Bị hư 1 bên tai
negative,Bị mất 1 bên buộc dây giày kém chất lượng
negative,bị móp 1 cái giao hàng quá lâu
negative,Bị người khác lấy luân không gửi cho chủ
negative,Bị sét rỉ một bên vậy ai dám xài không mọi người xem xét kĩ trước khi mua 
negative,Bịch khẩu trang còn bị hở ra và giao thiếu hàng mua nhớ kiểm tra hàng
negative,Binh thuong hehe
negative,Bình thường thôi
negative,Bình thường Bị lỗi mất một bên Chán
negative,Bình xịt ko xịt đc nhắn tin hỏi shop thì ko trl mặc dù shop đang onl thật sự rất bực mình
negative,Bịp bịp hàng lởm
negative,Bịp bố mày à mua về vỏ không Mùi thì tởm phí 40k
negative,Bịp ko giống như mô tả
negative,bịp vc ảnh thì đính mà lấy về in lại còn nhạt nữa 
negative,Bịp vc ra Có phải full màn đâu Dùng vài ngày là ra như vậy luôn Chán
negative,bịp k dùg đc tốt nhất k nên mua để tránh mng mất tiền ntin cho shop thì k phản hồi lại tôi sẽ cho shop lên ytb về sp này 
negative,Bộ 10c mà trùng 6c
negative,Bơ chảy ra hết không ăn đc Bánh tráng thì cứng Khó ăn
negative,Bộ ga nệm này ổn nha Màu y hình Chọn mẫu nào shop giao đúng luôn Đặt m8 Giao m6 thiếu ko mang vào nệm dc Haizzzzzz
negative,Bơ nhỏ ít mà cx đc 1sao
negative,bỏ ra thấy nó bị chảy hết nước ra ngoài
negative,Bộ sạc dây Mà chỉ đưa có đầu sạc Thất vọng Sạc k nhanh
negative,Bộ sạc Elough 3 cổng type C mà cổng PD 20w và QC3 0 sạc chỉ 1 cái điện thoại cũng không được sạc nhanh được cái là sạc được cùng lúc 2 điện thoại mà cũng chỉ sạc với tốc độ bình thường dành cho ai muốn sạc chậm qua đêm Sạc cầm nhẹ như đồ chơi 
negative,Bơ tánh dầu rất dở
negative,Bố tổ tưởng dây sạc nhanh từ sạc dự phòng ra cắm vào điện thoại nó lại sạc ngược lại sạc dự phòng
negative,Bỏ trong phòng 1 cái phòng kín bên cạnh bồn cầu toilet 1 cái Ko hề ngửi đc mùi vị gì thơm chỗ nào Chất lượng ko như quảng cáo đúng là bịp mà
negative,Bơ và bánh tráng ít tép rất hôi ko nên mua
negative,Bơ vs sốt chảy toe toét ra ngoài làm mất vị ngon
negative,Bọc chống sốc rất cẩn thận nhưng hàng lại bị vỡ Chứng tỏ đã bóc ra dan nhưng làm vỡ nên mới ship cho khách hàng lỗi như này
